time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm
1645660800,133001,34,56,965.51,40.1,41.2,39.1,49.9
1645747200,133001,28,58,964.97,30.9,31.1,30.6,37.7
1645833600,133001,14,56,970.97,1.3,1.2,1.3,1.5
1645920000,133001,23,53,972.36,4.3,4.4,4.3,4.8
1646092800,133001,31,47,974.91,19.3,20.3,18.3,21.8
1646179200,133001,28,54,968.31,34.2,35.2,33.1,40.8
1646265600,133001,32,58,961.6,35.7,36.3,35.0,42.8
1646352000,133001,42,54,959.99,43.6,44.7,42.4,54.2
1646438400,133001,36,50,962.53,32.7,34.4,31.1,38.8
1646524800,133001,29,49,963.0,29.0,30.4,27.7,33.4
1646611200,133001,28,52,963.66,33.9,35.2,32.6,40.8
1646697600,133001,36,47,968.11,37.4,39.6,35.1,46.1
1646784000,133001,30,53,969.35,46.2,47.5,45.0,58.2
1646870400,133001,27,58,970.13,45.9,46.9,44.8,58.3
1646956800,133001,38,53,971.94,38.6,40.0,37.1,47.3
1647043200,133001,38,49,973.02,28.6,30.3,27.0,33.1
1647129600,133001,37,51,972.36,40.8,42.7,38.9,50.7
1647216000,133001,41,52,978.54,35.0,36.2,33.8,42.4
1647302400,133001,47,56,979.01,42.1,42.9,41.3,52.1
1647388800,133001,49,57,971.65,42.6,43.0,42.2,50.6
1647475200,133001,56,57,973.45,57.0,57.3,56.7,64.1
1647561600,133001,41,59,978.24,49.4,49.2,49.5,58.9
1647648000,133001,29,60,979.02,32.8,33.1,32.6,37.8
1647734400,133001,23,57,980.78,27.3,27.8,26.9,31.0
1647820800,133001,24,58,980.92,34.2,34.8,33.5,40.6
1647907200,133001,21,60,979.96,39.4,40.0,38.8,48.2
1647993600,133001,16,65,976.92,29.8,30.1,29.6,35.6
1648080000,133001,12,70,972.81,18.0,17.5,18.5,19.6
1648166400,133001,14,68,971.19,22.0,21.7,22.2,24.1
1648252800,133001,12,69,972.9,22.6,22.2,22.9,24.8
1648339200,133001,16,68,974.44,38.9,38.6,39.1,47.5
1648425600,133001,14,71,970.14,35.0,34.7,35.3,41.6
1648512000,133001,24,66,960.01,36.9,36.7,37.2,43.8
1648598400,133001,56,56,951.37,36.7,37.2,36.1,42.9
1648771200,133001,44,58,939.37,1.4,1.3,1.5,1.6
1648857600,133001,50,49,948.14,13.6,14.1,13.1,15.4
1648944000,133001,36,53,960.1,11.0,10.8,11.2,11.7
1649030400,133001,44,53,963.74,28.8,29.0,28.6,31.9
1649116800,133001,31,64,959.16,28.9,28.7,29.1,33.4
1649203200,133001,37,63,956.21,30.4,29.9,31.0,34.8
1649289600,133001,31,68,951.24,17.3,17.1,17.4,20.1
1649376000,133001,26,73,949.17,0.8,0.7,0.9,1.0
1649462400,133001,13,67,952.08,4.6,4.7,4.6,5.0
1649548800,133001,17,63,964.23,0.8,0.7,0.8,0.9
1649635200,133001,25,64,966.89,1.2,1.1,1.2,1.4
1649721600,133001,26,67,966.16,3.6,3.4,3.8,4.1
1649808000,133001,24,70,965.89,15.6,15.3,15.9,17.2
1649894400,133001,23,74,966.77,17.3,17.1,17.5,19.4
1649980800,133001,21,78,966.07,16.0,15.8,16.2,17.7
1650067200,133001,24,76,964.64,12.5,12.3,12.7,13.7
1650153600,133001,28,66,965.61,1.6,1.6,1.6,1.9
1650240000,133001,23,68,961.52,5.5,5.6,5.4,6.0
1650326400,133001,32,69,956.89,14.5,14.6,14.4,15.7
1650412800,133001,53,58,959.29,28.0,28.4,27.5,31.5
1650499200,133001,48,58,956.29,22.0,22.5,21.6,23.9
1650585600,133001,46,63,949.84,13.8,14.1,13.6,15.4
1650672000,133001,57,60,950.58,11.4,11.5,11.4,12.7
1650758400,133001,50,61,951.82,3.0,3.0,3.0,3.2
1650844800,133001,43,68,956.82,12.7,12.7,12.7,13.6
1650931200,133001,44,68,960.47,9.9,9.8,10.1,10.8
1651017600,133001,37,71,965.1,10.2,10.1,10.3,11.1
1651104000,133001,28,74,969.62,7.5,7.5,7.5,8.2
1651190400,133001,30,71,970.49,12.4,12.4,12.4,13.3
1651363200,133001,29,72,962.92,8.3,8.4,8.3,8.9
1651449600,133001,33,72,961.36,11.4,11.3,11.5,12.0
1651536000,133001,45,67,962.86,13.2,13.0,13.4,14.2
1651622400,133001,50,68,964.79,13.3,13.1,13.4,14.2
1651708800,133001,61,61,966.4,9.3,9.1,9.5,10.0
1651795200,133001,62,61,967.3,1.0,1.0,1.0,1.1
1651881600,133001,52,68,966.38,5.6,5.5,5.7,6.1
1651968000,133001,55,67,967.74,4.2,4.1,4.4,4.6
1652054400,133001,40,74,970.18,5.2,5.1,5.3,5.7
1652140800,133001,34,79,968.64,12.9,12.9,12.9,13.8
1652227200,133001,35,80,967.3,13.6,13.6,13.7,14.6
1652313600,133001,42,79,967.56,16.8,16.4,17.1,17.9
1652400000,133001,43,80,966.21,17.2,17.0,17.5,18.4
1652486400,133001,38,82,965.97,14.1,13.9,14.3,14.9
1652572800,133001,38,82,965.88,12.2,12.1,12.3,13.3
1652659200,133001,39,82,966.3,15.0,14.8,15.1,16.1
1652745600,133001,34,85,965.8,9.3,9.2,9.5,10.1
1652832000,133001,33,87,968.42,10.2,10.1,10.4,11.2
1652918400,133001,30,84,973.43,4.5,4.5,4.5,4.8
1653004800,133001,33,85,971.87,10.9,10.8,10.9,11.5
1653091200,133001,39,86,965.47,15.4,15.3,15.6,16.4
1653177600,133001,45,83,960.41,19.1,19.1,19.1,20.1
1653264000,133001,47,80,955.66,13.4,13.3,13.4,14.3
1653350400,133001,40,80,954.56,6.3,6.3,6.3,6.8
1653436800,133001,56,73,961.76,14.2,14.6,13.7,15.3
1653523200,133001,46,81,967.75,14.0,14.5,13.5,15.1
1653609600,133001,36,86,964.56,12.4,12.7,12.1,13.3
1653696000,133001,31,86,956.01,5.1,5.3,5.0,5.6
1653782400,133001,48,67,955.56,4.9,5.2,4.5,5.2
1653868800,133001,46,68,958.45,8.5,9.0,8.1,9.1
1654041600,133001,40,79,963.48,23.9,24.8,23.0,26.5
1654128000,133001,38,84,964.78,16.4,17.1,15.7,17.4
1654214400,133001,54,77,966.51,31.4,32.4,30.5,36.9
1654300800,133001,46,82,966.4,25.7,26.5,25.0,27.9
1654387200,133001,42,85,962.95,14.6,15.1,14.2,15.9
1654473600,133001,39,86,962.99,6.8,6.8,6.7,7.6
1654560000,133001,38,83,959.61,5.9,5.9,5.8,6.2
1654646400,133001,43,79,957.27,8.4,8.4,8.3,9.0
1654732800,133001,26,83,957.62,5.6,5.6,5.6,6.1
1654819200,133001,17,85,964.68,0.0,0.0,0.0,0.0
1654905600,133001,19,88,967.11,0.0,0.0,0.0,0.0
1654992000,133001,23,90,967.19,2.2,2.1,2.3,2.6
1655078400,133001,27,91,963.19,3.1,3.0,3.1,3.3
1655164800,133001,32,89,965.36,18.7,19.0,18.3,19.4
1655251200,133001,37,87,966.44,20.8,21.3,20.3,21.7
1655337600,133001,33,93,965.19,26.4,26.9,25.8,28.3
1655424000,133001,29,94,967.1,20.8,21.3,20.3,21.7
1655510400,133001,31,92,968.01,18.1,18.6,17.7,19.2
1655596800,133001,30,91,963.93,16.8,17.4,16.1,17.8
1655683200,133001,28,91,960.65,9.4,9.9,9.0,10.1
1655769600,133001,40,89,960.66,14.8,15.7,14.0,15.9
1655856000,133001,55,80,960.86,18.5,19.1,17.9,19.7
1655942400,133001,54,81,961.26,23.0,23.2,22.8,25.6
1656028800,133001,48,80,959.11,8.0,8.0,8.1,8.9
1656115200,133001,41,83,961.39,2.4,2.5,2.3,2.7
1656201600,133001,40,87,963.19,2.7,2.8,2.6,3.0
1656288000,133001,34,90,963.36,6.6,6.8,6.3,7.2
1656374400,133001,51,78,962.63,5.2,5.3,5.1,5.8
1656460800,133001,39,86,960.17,1.2,1.3,1.2,1.6
1656633600,133001,36,87,961.84,3.2,3.3,3.1,3.4
1656720000,133001,33,91,966.53,7.8,7.9,7.7,8.2
1656806400,133001,29,94,965.58,10.8,11.1,10.5,11.4
1656892800,133001,39,89,964.6,7.5,7.7,7.3,8.0
1656979200,133001,32,91,963.37,6.3,6.5,6.1,6.8
1657065600,133001,31,91,965.27,3.2,3.4,3.0,3.4
1657152000,133001,34,89,964.52,6.4,6.6,6.2,6.7
1657238400,133001,26,89,968.09,1.5,1.6,1.5,1.7
1657324800,133001,28,89,967.97,1.0,1.1,0.9,1.2
1657411200,133001,27,90,964.49,2.3,2.3,2.2,2.5
1657497600,133001,29,90,965.22,2.4,2.5,2.3,2.6
1657584000,133001,34,89,967.7,4.6,4.7,4.5,4.9
1657670400,133001,36,88,970.18,7.6,7.8,7.5,8.1
1657756800,133001,33,91,966.95,13.7,14.0,13.4,14.3
1657843200,133001,32,94,961.99,14.6,14.8,14.4,15.1
1657929600,133001,32,94,964.13,9.8,10.0,9.6,10.4
1658016000,133001,37,91,968.25,15.4,15.9,14.9,16.1
1658102400,133001,31,94,969.06,15.8,16.1,15.4,16.6
1658188800,133001,27,95,968.19,13.6,14.1,13.1,14.3
1658275200,133001,26,95,966.91,13.1,13.6,12.6,13.9
1658361600,133001,25,97,965.04,17.8,18.2,17.4,18.6
1658448000,133001,25,98,964.53,18.9,19.4,18.4,19.7
1658534400,133001,31,94,963.92,16.3,16.8,15.9,17.2
1658620800,133001,38,94,964.55,22.3,22.7,21.9,23.2
1658707200,133001,37,94,962.16,19.2,19.5,18.9,20.2
1658793600,133001,43,89,959.48,17.6,17.8,17.4,18.8
1658966400,133001,37,90,962.1,7.6,7.9,7.3,8.1
1659052800,133001,50,81,963.3,7.3,7.5,7.1,7.8
1659139200,133001,37,87,963.72,5.2,5.2,5.1,5.6
1659312000,133001,23,94,962.72,1.6,1.7,1.6,1.8
1659398400,133001,27,92,964.18,2.7,2.8,2.7,2.9
1659484800,133001,28,93,965.05,3.4,3.4,3.3,3.5
1659571200,133001,29,95,964.16,7.0,7.2,6.8,7.4
1659657600,133001,31,94,962.83,7.3,7.5,7.0,7.6
1659744000,133001,26,95,962.86,1.9,1.9,1.8,2.0
1659830400,133001,43,85,964.98,3.5,3.6,3.4,3.7
1659916800,133001,32,88,965.15,0.3,0.3,0.2,0.3
1660003200,133001,33,91,967.09,7.5,7.6,7.3,8.0
1660089600,133001,30,90,967.11,6.9,7.0,6.7,7.3
1660176000,133001,33,88,965.8,4.7,4.9,4.5,5.0
1660262400,133001,30,88,962.07,4.1,4.3,4.0,4.4
1660348800,133001,30,85,962.19,0.7,0.8,0.6,0.8
1660435200,133001,35,82,958.88,5.3,5.5,5.1,5.7
1660521600,133001,35,86,955.96,8.0,8.3,7.7,8.5
1660608000,133001,38,87,959.14,5.6,5.9,5.4,6.0
1660694400,133001,51,79,961.5,11.4,11.8,11.0,12.3
1660780800,133001,58,74,959.61,2.2,2.3,2.2,2.5
1660867200,133001,39,83,959.29,0.0,0.0,0.0,0.0
1660953600,133001,27,90,961.04,0.3,0.3,0.2,0.3
1661040000,133001,24,90,959.51,0.0,0.0,0.0,0.0
1661126400,133001,27,91,958.05,0.2,0.2,0.2,0.3
1661212800,133001,23,91,961.02,0.2,0.2,0.2,0.3
1661299200,133001,29,89,964.05,0.6,0.7,0.6,0.8
1661385600,133001,30,91,962.78,2.4,2.5,2.4,2.6
1661472000,133001,38,85,960.3,4.6,4.7,4.5,4.8
1661558400,133001,38,87,959.27,6.1,6.1,6.0,6.4
1661644800,133001,43,86,961.98,7.6,7.5,7.6,8.1
1661731200,133001,44,87,964.84,9.1,9.1,9.1,9.5
1661817600,133001,54,80,965.41,9.2,9.0,9.4,9.8
1661990400,133001,47,82,961.63,14.4,14.0,14.8,16.0
1662076800,133001,51,77,963.27,3.7,3.5,3.9,4.0
1662163200,133001,49,78,963.66,12.5,12.1,12.9,13.3
1662249600,133001,43,82,967.56,12.2,11.9,12.4,12.9
1662336000,133001,41,85,969.53,10.1,9.9,10.3,10.7
1662422400,133001,38,87,966.4,12.0,11.8,12.1,12.7
1662508800,133001,48,81,963.42,4.9,4.7,5.1,5.2
1662595200,133001,49,81,959.39,8.0,7.7,8.4,8.6
1662681600,133001,38,84,959.81,2.6,2.5,2.7,2.9
1662768000,133001,36,82,961.58,5.1,4.9,5.3,5.6
1662854400,133001,29,83,963.13,0.9,0.9,0.9,1.1
1662940800,133001,32,84,963.27,1.4,1.4,1.4,1.6
1663027200,133001,37,83,961.84,3.2,3.2,3.3,3.5
1663113600,133001,51,78,959.28,13.2,13.0,13.3,14.5
1663200000,133001,38,86,955.08,8.5,8.3,8.8,9.1
1663286400,133001,26,87,952.16,0.2,0.2,0.2,0.3
1663372800,133001,16,78,955.79,0.0,0.0,0.0,0.0
1663459200,133001,21,76,961.72,0.1,0.1,0.1,0.1
1663545600,133001,28,77,960.64,0.0,0.0,0.1,0.1
1663632000,133001,25,76,964.18,0.1,0.1,0.1,0.1
1663718400,133001,45,66,968.26,4.5,4.4,4.6,4.9
1663804800,133001,32,72,967.84,1.5,1.5,1.6,1.7
1663891200,133001,32,72,966.52,5.4,5.3,5.4,6.0
1663977600,133001,57,63,963.34,24.5,24.0,25.1,28.2
1664064000,133001,53,66,959.48,22.0,21.2,22.8,25.3
1664150400,133001,44,70,953.9,16.0,15.5,16.5,17.7
1664236800,133001,29,74,948.03,2.7,2.5,3.0,3.0
1664323200,133001,37,69,947.67,7.0,6.7,7.4,7.8
1664409600,133001,46,68,946.99,21.0,20.2,21.8,23.4
1664582400,133001,52,67,963.99,5.5,5.1,5.9,6.2
1664668800,133001,47,73,966.25,2.5,2.4,2.7,2.9
1664755200,133001,38,77,966.58,1.5,1.4,1.6,1.7
1664841600,133001,51,72,969.98,37.6,37.2,37.9,45.7
1664928000,133001,50,72,973.97,36.6,36.2,37.1,43.8
1665014400,133001,47,75,974.84,41.9,41.4,42.3,51.4
1665100800,133001,45,74,971.88,45.3,44.7,45.8,55.7
1665187200,133001,46,73,967.11,35.8,35.1,36.5,42.9
1665273600,133001,64,66,968.14,22.2,21.4,23.0,25.2
1665360000,133001,64,64,968.8,20.3,19.2,21.4,21.8
1665446400,133001,53,68,969.11,13.4,12.7,14.1,14.6
1665705600,133001,57,67,964.05,49.3,47.4,51.2,61.6
1665792000,133001,51,71,964.63,47.1,45.7,48.4,58.8
1665878400,133001,49,73,970.82,42.5,41.6,43.4,52.8
1665964800,133001,53,72,976.24,50.4,49.0,51.8,62.5
1666051200,133001,50,73,973.8,50.3,49.1,51.6,63.0
1666137600,133001,50,74,969.45,46.2,45.3,47.1,58.4
1666224000,133001,54,71,969.23,47.1,46.1,48.2,59.4
1666310400,133001,61,68,965.23,56.5,54.5,58.4,66.4
1666396800,133001,58,70,965.19,27.7,26.1,29.2,30.7
1666483200,133001,60,69,968.82,32.4,31.1,33.8,37.7
1666569600,133001,61,70,965.42,37.9,36.7,39.1,46.9
1666656000,133001,55,71,967.29,26.3,25.0,27.6,29.7
1666742400,133001,56,71,970.47,36.9,35.6,38.2,45.1
1666828800,133001,54,71,974.95,35.0,33.9,36.1,42.3
1666915200,133001,51,72,975.42,33.1,32.2,34.1,39.2
1667001600,133001,42,74,973.23,21.8,21.2,22.4,24.9
1667088000,133001,41,74,970.61,16.5,16.3,16.7,18.4
1667260800,133001,59,64,970.22,24.8,23.6,26.1,27.9
1667347200,133001,60,63,970.65,37.9,36.5,39.4,44.6
1667433600,133001,58,63,964.68,27.3,26.3,28.4,32.0
1667520000,133001,50,61,952.89,4.5,4.2,4.8,5.0
1667606400,133001,29,64,960.26,0.4,0.3,0.4,0.4
1667692800,133001,34,61,964.72,7.7,7.5,7.9,8.7
1667779200,133001,40,61,967.35,22.6,22.1,23.1,25.7
1667865600,133001,44,60,967.96,32.8,32.1,33.5,37.7
1667952000,133001,48,62,966.66,39.5,38.9,40.1,47.4
1668038400,133001,56,62,972.74,29.5,28.8,30.3,34.8
1668124800,133001,60,60,980.21,43.6,42.6,44.5,53.3
1668211200,133001,49,62,976.22,29.7,29.0,30.3,33.9
1668297600,133001,49,60,971.47,23.0,22.4,23.6,25.4
1668384000,133001,58,56,969.32,31.1,30.7,31.5,36.3
1668470400,133001,61,55,962.84,34.0,33.8,34.3,40.7
1668556800,133001,57,56,952.39,30.7,30.3,31.1,37.1
1668643200,133001,57,57,949.99,38.7,38.3,39.1,47.5
1668729600,133001,39,61,949.48,18.3,18.1,18.4,21.9
1668816000,133001,32,58,953.97,11.5,11.4,11.7,12.9
1668902400,133001,29,57,957.69,9.0,8.8,9.2,10.2
1668988800,133001,38,54,953.42,20.5,20.8,20.2,23.7
1669075200,133001,45,54,944.28,10.4,10.5,10.3,11.6
1669161600,133001,28,58,950.98,14.6,14.8,14.5,16.3
1669248000,133001,28,60,960.61,10.0,9.8,10.1,11.4
1669334400,133001,43,56,965.6,41.7,41.9,41.5,49.9
1669420800,133001,39,57,972.37,38.2,38.6,37.8,44.2
1669507200,133001,41,55,972.67,33.3,33.7,32.9,39.0
1669593600,133001,52,50,964.93,42.4,43.7,41.1,51.4
1669680000,133001,55,49,963.33,32.9,33.9,31.8,38.7
1669852800,133001,47,52,964.46,27.1,27.6,26.7,31.3
1669939200,133001,50,50,964.53,34.7,35.7,33.6,41.3
1670025600,133001,60,48,963.49,21.2,21.8,20.7,24.7
1670112000,133001,60,51,960.96,13.4,13.3,13.5,14.6
1670198400,133001,56,53,963.92,14.9,14.9,14.8,17.0
1670284800,133001,52,51,962.36,32.0,32.6,31.4,36.5
1670371200,133001,53,49,959.56,51.1,52.9,49.3,62.7
1670457600,133001,50,49,957.39,36.2,37.5,35.0,43.6
1670544000,133001,57,46,950.87,31.6,32.9,30.4,37.3
1670630400,133001,54,46,946.48,24.0,25.1,22.9,27.9
1670716800,133001,32,49,948.97,10.3,10.8,9.8,11.5
1670803200,133001,45,41,955.29,27.5,29.2,25.9,33.5
1670889600,133001,51,42,956.7,28.8,30.3,27.2,33.7
1670976000,133001,46,44,952.8,29.1,30.8,27.5,34.2
1671062400,133001,50,42,952.49,21.8,23.0,20.6,25.3
1671148800,133001,54,46,952.03,8.5,8.7,8.2,9.2
1671235200,133001,48,52,964.2,15.5,15.8,15.2,17.6
1671321600,133001,55,48,977.6,36.3,37.7,34.9,44.1
1671408000,133001,54,46,978.66,35.0,36.5,33.5,42.6
1671494400,133001,49,47,973.67,25.9,27.0,24.8,30.3
1671580800,133001,47,51,966.99,22.2,22.8,21.6,25.5
1671667200,133001,52,51,963.56,27.9,28.5,27.2,32.9
1671753600,133001,58,52,962.18,39.1,40.0,38.2,48.7
1671840000,133001,61,54,964.34,29.4,29.4,29.4,33.9
1671926400,133001,61,54,970.63,37.3,37.4,37.2,45.2
1672012800,133001,55,56,971.5,30.3,30.1,30.4,34.9
1672099200,133001,55,55,971.83,25.1,24.9,25.3,28.3
1672185600,133001,55,53,971.87,35.8,36.2,35.5,43.1
1672272000,133001,50,51,968.25,28.5,28.9,28.0,32.7
1672358400,133001,52,51,968.56,40.8,41.7,39.9,49.3
1672531200,133001,58,54,977.0,33.0,33.1,33.0,39.0
1672617600,133001,61,56,975.6,36.1,35.8,36.5,43.2
1672704000,133001,60,57,975.6,42.8,42.3,43.3,52.8
1672790400,133001,59,55,975.7,37.7,37.6,37.7,45.8
1672876800,133001,52,57,969.73,23.4,23.1,23.6,26.8
1672963200,133001,59,52,971.23,32.5,33.0,31.9,38.1
1673049600,133001,61,50,969.56,34.9,35.9,34.0,43.4
1673136000,133001,61,51,961.05,27.6,28.1,27.1,31.6
1673222400,133001,45,52,953.1,10.0,10.0,9.9,11.2
1673308800,133001,21,57,965.03,2.9,2.9,2.9,3.3
1673395200,133001,29,53,966.44,21.2,21.9,20.5,24.1
1673481600,133001,34,53,968.16,28.0,28.8,27.2,32.1
1673568000,133001,39,52,965.32,35.5,36.7,34.3,42.3
1673654400,133001,36,54,967.49,29.7,30.5,28.8,35.6
1673740800,133001,49,51,960.07,46.5,48.0,45.0,57.6
1673827200,133001,54,45,942.54,41.8,44.0,39.7,53.3
1673913600,133001,54,45,936.97,34.6,36.3,33.0,42.7
1674000000,133001,56,42,941.2,37.5,39.5,35.5,47.3
1674086400,133001,39,45,949.7,15.4,16.5,14.3,17.6
1674172800,133001,34,45,955.87,23.2,24.9,21.5,26.1
1674259200,133001,19,47,958.24,4.0,4.2,3.8,4.5
1674345600,133001,27,47,963.35,9.1,9.9,8.3,10.2
1674432000,133001,39,47,965.91,13.5,14.5,12.5,15.3
1674518400,133001,50,51,974.54,14.1,14.6,13.5,15.3
1674604800,133001,49,50,970.58,18.5,19.3,17.8,21.3
1674691200,133001,50,48,960.83,39.1,40.9,37.3,48.2
1674777600,133001,48,45,959.92,39.9,42.2,37.5,49.1
1674864000,133001,41,48,965.19,45.3,47.7,42.9,56.1
1674950400,133001,36,48,970.05,35.7,37.6,33.8,43.5
1675036800,133001,37,49,964.58,31.6,33.1,30.1,37.9
1675209600,133001,34,57,967.07,35.5,36.9,34.1,40.3
1675296000,133001,33,60,968.65,26.1,26.7,25.4,30.6
1675382400,133001,29,62,970.38,31.5,31.8,31.2,36.1
1675468800,133001,24,67,968.92,10.8,10.9,10.8,12.2
1675555200,133001,42,53,976.26,25.2,26.6,23.8,29.8
1675641600,133001,43,48,977.82,15.7,16.6,14.7,16.9
1675728000,133001,33,47,980.88,15.1,16.1,14.1,16.6
1675814400,133001,29,46,981.11,26.3,28.0,24.7,30.0
1675900800,133001,31,42,981.74,25.3,27.5,23.2,29.1
1675987200,133001,25,47,981.23,29.8,31.8,27.7,34.3
1676073600,133001,22,51,979.87,32.3,34.0,30.7,37.9
1676160000,133001,23,58,978.56,35.6,37.0,34.1,42.0
1676246400,133001,31,56,982.28,44.5,46.6,42.4,55.7
1676332800,133001,31,59,978.93,43.3,44.8,41.9,54.5
1676419200,133001,28,63,974.96,41.8,42.7,40.9,52.3
1676505600,133001,36,59,974.31,36.8,37.8,35.9,44.7
1676592000,133001,41,59,975.06,41.6,42.5,40.8,48.4
1676678400,133001,42,60,973.12,29.9,30.4,29.4,32.8
1676764800,133001,44,61,968.94,33.2,33.2,33.3,38.5
1676851200,133001,52,57,972.03,45.2,45.6,44.7,54.4
1676937600,133001,52,58,967.32,48.5,49.2,47.9,58.8
1677024000,133001,51,58,963.89,47.7,47.8,47.7,58.8
1677110400,133001,47,61,961.8,39.7,39.8,39.6,48.3
1677196800,133001,52,58,957.89,32.9,33.0,32.9,38.4
1677283200,133001,52,57,948.27,39.8,40.3,39.2,47.9
1677369600,133001,53,47,949.94,20.4,21.3,19.4,23.4
1677456000,133001,53,45,963.6,13.1,14.4,11.8,14.8
1677628800,133001,45,49,963.78,30.0,32.1,28.0,35.5
1677715200,133001,52,51,964.05,13.6,14.2,12.9,15.1
1677801600,133001,40,59,962.94,13.8,13.9,13.6,15.2
1677888000,133001,36,62,962.48,25.1,25.5,24.7,27.8
1677974400,133001,37,61,957.06,23.8,24.2,23.3,26.4
1678060800,133001,47,56,952.32,35.8,36.7,34.8,42.1
1678147200,133001,44,58,950.47,33.4,34.3,32.6,39.4
1678233600,133001,44,58,952.01,19.7,19.9,19.5,22.2
1678320000,133001,41,64,951.48,26.2,26.3,26.1,29.5
1678406400,133001,35,64,947.52,9.5,9.5,9.5,10.4
1678492800,133001,27,71,948.06,0.1,0.1,0.1,0.1
1678579200,133001,36,66,959.74,14.4,14.3,14.6,16.3
1678665600,133001,50,59,962.42,28.3,27.9,28.7,32.0
1678752000,133001,42,61,951.15,6.3,6.1,6.5,6.7
1678838400,133001,17,62,959.12,1.3,1.3,1.3,1.5
1678924800,133001,23,61,966.36,11.7,11.8,11.7,13.2
1679011200,133001,29,60,967.55,21.5,21.7,21.2,23.6
1679097600,133001,31,63,964.5,27.0,27.2,26.9,31.3
1679184000,133001,39,64,965.56,11.0,10.8,11.2,11.9
1679270400,133001,39,65,965.63,38.4,38.2,38.6,46.0
1679356800,133001,38,66,963.99,42.9,42.7,43.1,52.7
1679443200,133001,34,70,962.41,41.3,41.1,41.5,50.5
1679529600,133001,39,68,962.23,30.1,29.8,30.4,34.6
1679616000,133001,52,62,961.21,20.2,19.5,20.9,21.4
1679702400,133001,23,70,959.39,3.1,3.0,3.3,3.5
1679788800,133001,27,65,953.98,1.0,1.0,1.1,1.2
1679875200,133001,16,67,957.47,0.6,0.6,0.6,0.7
1679961600,133001,18,62,969.07,1.0,0.9,1.1,1.2
1680048000,133001,33,64,969.09,4.2,4.1,4.4,4.6
1680134400,133001,48,62,966.87,5.3,5.0,5.6,5.8
1680307200,133001,18,71,952.76,0.0,0.0,0.0,0.0
1680393600,133001,22,70,957.34,0.2,0.2,0.2,0.3
1680480000,133001,22,69,958.84,0.2,0.2,0.2,0.2
1680566400,133001,28,58,961.25,2.7,2.7,2.6,3.0
1680652800,133001,24,59,963.29,13.1,13.2,13.1,14.2
1680739200,133001,24,60,964.27,23.8,24.0,23.7,25.9
1680825600,133001,37,60,961.84,17.2,17.5,16.9,19.6
1680912000,133001,29,66,963.19,6.4,6.4,6.5,7.1
1680998400,133001,33,66,966.37,22.1,21.8,22.3,23.5
1681084800,133001,30,66,968.58,22.9,22.7,23.2,24.8
1681171200,133001,36,67,961.83,18.0,17.8,18.1,19.2
1681257600,133001,52,61,955.55,26.5,25.9,27.0,30.5
1681344000,133001,38,59,949.68,13.3,13.2,13.5,16.0
1681430400,133001,16,66,950.91,0.0,0.0,0.0,0.0
1681516800,133001,27,66,952.88,0.5,0.5,0.5,0.6
1681603200,133001,28,71,959.32,8.8,8.6,9.1,9.7
1681689600,133001,25,70,961.39,0.6,0.5,0.7,0.8
1681776000,133001,24,71,962.25,0.4,0.3,0.5,0.5
1681862400,133001,25,74,960.01,5.3,5.2,5.4,6.0
1681948800,133001,52,61,957.28,19.5,19.2,19.9,20.9
1682035200,133001,57,59,961.68,9.3,9.0,9.6,10.2
1682121600,133001,43,68,961.8,21.8,21.3,22.2,23.1
1682208000,133001,42,71,957.78,18.9,18.4,19.4,20.2
1682294400,133001,30,72,954.33,5.5,5.2,5.8,6.0
